Timestamp,Menu,Rating,Review
01/01/2026 20:43:01,2,2,Kurang begitu suka dengan Add on Simple Syrup ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
02/01/2026 08:15:11,52,5,"Perpaduan rasa asam manis yang segar, sangat pas diminum pada siang hari."
02/01/2026 08:33:42,87,4,"Menurut saya Upgrade Beans (Arabica) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
02/01/2026 09:20:17,27,5,"Manis playful, cocok untuk nostalgia."
02/01/2026 09:30:44,81,4,"Gak mengecewakan beli Soft Tea ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
02/01/2026 10:40:49,96,3,"Manisnya cukup kuat, agak kurnag dengan saya"
02/01/2026 10:47:29,48,5,"Segar, kopi terasa lebih dominan."
02/01/2026 10:48:40,84,4,"Pilihan yang tepat beli Susu Oat ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
02/01/2026 11:07:14,86,4,"creamy, manis pas, dan sangat familiar."
02/01/2026 11:16:19,5,5,"Versi dinginnya seger banget, pas buat diminum pas cuaca panas."
02/01/2026 11:20:50,96,2,Kurang pas rasanya untuk Pisang Coklat ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
02/01/2026 11:26:14,71,4,"Perpaduan warnanya sangat bagus, pastikan instruksi ""aduk sebelum diminum"" disampaikan agar rasanya menyatu."
02/01/2026 13:38:36,47,4,Gula aren dan kopi yang lebih dominan
02/01/2026 13:59:12,61,4,"Kualitas Jasmine Hot ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
02/01/2026 15:29:52,68,4,"Secara keseluruhan Matcha Latte Hot ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
02/01/2026 16:02:50,30,4,"Pengalaman minum Cappuccino Hot Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
02/01/2026 17:18:48,45,5,Lebih aromatik dan smooth kopinya
02/01/2026 17:21:22,76,3,"Sebenarnya Nutella Meses ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
02/01/2026 18:34:49,52,4,"Sangat merekomendasikan Green Apple ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
02/01/2026 19:13:14,85,5,"Puas pesan Thai Tea ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
02/01/2026 19:23:04,45,5,Cocok buat nambah kekuatan kopi tanpa bikin terlalu pahit.
02/01/2026 19:26:47,23,4,"Menikmati banget Black Rice Hot ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
02/01/2026 19:29:15,86,2,Sedikit kecewa dengan Thai Tea (Gedhe) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
02/01/2026 19:59:02,23,1,"Menurut saya agak kurang, Black Rice Hot ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan."
02/01/2026 20:00:35,12,3,"Rasanya lumayan yang BLACK Arabica ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
02/01/2026 20:52:03,63,4,"Sangat puas dengan Lemon Tea Hot ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
02/01/2026 20:52:18,56,2,Sayang sekali Happy Moca Hot ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
03/01/2026 08:46:54,12,4,"Pas nyobain BLACK Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
03/01/2026 09:01:33,25,4,"Untuk menu Butterscotch ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
03/01/2026 09:23:50,60,5,"Aroma melatinya benar-benar bikin relaks setelah seharian beraktivitas. Saran saya, sajikan dengan gelas yang lebih tebal agar suhu panasnya lebih awet"
03/01/2026 09:24:13,60,4,"aroma melatinya sangat elegan dan tidak berlebihan, sebuah pilihan teh klasik yang memberi efek relaksasi maksimal"
03/01/2026 10:07:26,65,2,Secara keseluruhan menu Lemons ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
03/01/2026 10:56:34,4,4,"Saya suka banget sama Americano Hot Houseblend ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
03/01/2026 11:01:25,11,5,"Rasanya seimbang, nggak terlalu tajam."
03/01/2026 11:46:27,62,2,Kurang memuaskan untuk Jus Semangka ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
03/01/2026 12:16:11,16,4,"Baru pertama coba Basic Latte Ice Houseblend ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
03/01/2026 12:24:57,13,3,"Walaupun biasa saja, Banana Bread Chocolate ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
03/01/2026 12:28:21,16,4,cara tepat untuk merasakan kelembutan Arabica yang sangat aromatik
03/01/2026 13:42:40,83,4,"Senang sekali sama Sunset ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
03/01/2026 14:16:45,32,4,"Rasa dari Cappuccino Ice Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
03/01/2026 15:13:49,42,3,"Pas dicoba, menu Espresso Houseblend On The Rock ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
03/01/2026 15:23:04,61,5,"Kesan pertama nyoba Jasmine Hot ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
03/01/2026 16:07:10,4,3,"Boleh dicoba untuk Americano Hot Houseblend ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
03/01/2026 16:11:51,70,4,"Pesananku kali ini Matchapresso ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
03/01/2026 16:46:46,24,4,"Cocok banget di lidah untuk Burnt Sugar ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
03/01/2026 17:20:18,61,5,Minuman panas teh herbal dari bunga jasmine kering yang memberikan aroma lembut dan rasa relaks ini sangat membantu saya merasa lebih tenang setelah bekerja
03/01/2026 17:43:18,28,4,"Suka sekali dengan Candy Latte (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
03/01/2026 17:54:49,80,2,Menu Sitrus Cafe ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
03/01/2026 17:58:21,5,3,"Biasa saja sih untuk Americano Ice Houesblend ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
03/01/2026 18:49:05,19,4,"Wah, ternyata Berry Cake ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
03/01/2026 18:49:42,46,1,Kurang sesuai ekspektasi untuk Forbidden Berry ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
03/01/2026 18:56:13,57,4,"Manis dan segar, cokelatnya terasa lembut."
03/01/2026 19:03:51,14,5,benar-benar menonjolkan rasa manis alami dari buah pisang.
04/01/2026 08:18:31,4,4,"Bisa dibilang Americano Hot Houseblend ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
04/01/2026 08:34:15,12,4,Aroma fruity terasa dan acidity-nya menyegarkan. Pas untuk yang suka kopi kompleks.
04/01/2026 09:09:57,9,4,"Beneran enak menu Apple Pie Latte (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
04/01/2026 09:52:18,50,5,"Menurut saya Friendly Coffee Ice ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
04/01/2026 10:09:59,47,3,"Menurut saya rasa Friendly Coffee Hot double shot ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
04/01/2026 11:34:39,14,2,Rasa dari Banana Bread Original ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
04/01/2026 11:53:50,25,2,Untuk pesanan Butterscotch ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
04/01/2026 12:17:19,26,4,"rasa caramel pas, sedikit terlalu manis"
04/01/2026 12:22:13,51,2,Agak kurang cocok dengan Friendly Coffee (Gedhe) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
04/01/2026 12:46:13,33,4,"Gak mengecewakan beli Chamomile ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
04/01/2026 13:58:11,67,2,Mungkin bisa diperbaiki untuk Matcha Latte Ice ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
04/01/2026 14:20:38,63,2,Sebenarnya berharap lebih untuk Lemon Tea Hot ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
04/01/2026 14:25:14,42,5,"Nutty, dingin, dan cukup bold."
04/01/2026 15:03:57,59,5,Aroma hazelnut kuat dan wangi. Rasa kopinya tetap terasa jelas.
04/01/2026 15:41:25,67,5,"Pilihan yang tepat beli Matcha Latte Ice ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
04/01/2026 16:20:55,19,4,"Kualitas Berry Cake ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
04/01/2026 16:40:19,73,4,"Secara keseluruhan Nostaltea ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
04/01/2026 16:42:16,1,5,"Manis alami, cocok untuk semua kopi."
04/01/2026 16:58:38,1,3,"Secara rasa Add on Aren ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
04/01/2026 17:21:38,37,2,Kali ini rasanya Chocolate (Gedhe) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
04/01/2026 17:52:28,11,4,"Pengalaman minum BLACK Houseblend ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
04/01/2026 18:30:21,82,5,"Rasanya ceria dan segar, pas banget buat nemenin cuaca panas."
04/01/2026 18:40:43,3,2,Harapannya sih Air Mineral ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
04/01/2026 18:53:51,91,3,"Untuk ukuran menu WHITE Houseblend ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
04/01/2026 19:05:15,53,5,"Sangat merekomendasikan Green Thai Tea ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
04/01/2026 20:33:27,71,5,"Unik, pahit dari matcha dan kopi seimbang."
04/01/2026 20:38:17,72,2,"Untuk ukuran harga segini, menu Moody ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan."
04/01/2026 20:51:25,91,5,"Nutty lembut, rasa susu seimbang."
04/01/2026 20:56:22,51,5,"Seimbang, cocok untuk semua penikmat kopi."
05/01/2026 08:04:38,55,5,"tidak bikin seret di tenggorokan, manisnya pas"
05/01/2026 08:09:03,33,4,"Puas pesan Chamomile ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
05/01/2026 08:09:39,7,3,tidak semua orang seperinya suka ini
05/01/2026 08:17:44,31,4,"Menikmati banget Cappuccino Ice Houseblend ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
05/01/2026 08:27:33,10,3,"Cukup oke untuk BLACK ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
05/01/2026 09:16:36,35,3,"Pesanan Chocolate Ice ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
05/01/2026 09:38:27,73,3,"Menu Nostaltea ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
05/01/2026 10:09:08,50,5,Ringan dan nyaman untuk diminum kapanpun
05/01/2026 11:27:50,67,2,Sayangnya Matcha Latte Ice ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
05/01/2026 11:50:25,54,2,Pesanan saya yang Green Thai Tea (Gedhe) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
05/01/2026 12:01:33,71,5,"Sangat puas dengan Matchapresso (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
05/01/2026 12:17:43,72,2,"Mungkin selera saya berbeda, tapi untuk Moody ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan."
05/01/2026 12:39:42,9,2,Kurang begitu suka dengan Apple Pie Latte (Gedhe) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
05/01/2026 13:04:22,80,3,"Secara keseluruhan untuk Sitrus Cafe ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
05/01/2026 13:44:39,45,1,Kurang pas rasanya untuk Extra Shot Arabica ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
05/01/2026 14:07:20,34,5,"Cokelat pekat, creamy, cocok diminum malam hari."
05/01/2026 14:16:54,67,3,belum bisa memengaruhi untuk menyukai matcha sih
05/01/2026 14:24:13,33,5,"aroma khas chamomile, membuat tenang"
05/01/2026 14:33:01,71,5,"Pas nyobain Matchapresso (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
05/01/2026 14:47:41,88,3,"Rasa dari Vanilla Latte ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
05/01/2026 15:15:09,65,4,"Untuk menu Lemons ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
05/01/2026 15:19:12,61,5,"Saya suka banget sama Jasmine Hot ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
05/01/2026 15:35:33,39,5,adonan donat yang cukup lembut dengan kemanisan yang pas
05/01/2026 17:34:02,24,4,"Baru pertama coba Burnt Sugar ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
05/01/2026 17:45:27,17,5,"Seimbang, creamy, hangat, klasik, ringan"
05/01/2026 17:53:53,41,4,"Senang sekali sama Espresso Arabica Basic Espresso ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
05/01/2026 18:08:23,3,4,"Rasa dari Air Mineral ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
05/01/2026 18:38:13,19,5,"Rasa berry-nya segar, vibes dessert-nya dapet."
05/01/2026 19:58:02,26,4,"Kesan pertama nyoba Butterscotch Latte (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
05/01/2026 20:56:50,20,2,Sedikit kecewa dengan Biru ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
06/01/2026 08:14:11,40,2,"Menurut saya agak kurang, Espresso Arabica On The Rock ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan."
06/01/2026 08:38:33,76,5,"Pesananku kali ini Nutella Meses ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
06/01/2026 08:47:18,54,1,Sayang sekali Green Thai Tea (Gedhe) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
06/01/2026 09:47:37,6,2,Secara keseluruhan menu Americano Hot Arabica ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
06/01/2026 10:42:52,14,4,"Cocok banget di lidah untuk Banana Bread Original ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
06/01/2026 10:48:20,36,4,"Suka sekali dengan Cold Brew ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
06/01/2026 12:05:41,37,3,"Bagi saya menu Chocolate (Gedhe) ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
06/01/2026 12:30:24,76,2,Kurang memuaskan untuk Nutella Meses ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
06/01/2026 12:54:40,67,5,"Earthy, creamy, matcha terasa berkualitas."
06/01/2026 12:57:20,92,5,"Aromatik, sedikit asam, tetap creamy."
06/01/2026 13:47:16,92,3,Aromatik dan smooth tapi agak unik
06/01/2026 15:47:04,92,5,"Wah, ternyata WHITE Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
06/01/2026 16:07:54,47,3,"Untuk Friendly Coffee Hot double shot ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
06/01/2026 17:27:47,50,3,"Bisa dibilang menu Friendly Coffee Ice ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
06/01/2026 17:30:04,81,5,"Bisa dibilang Soft Tea ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
06/01/2026 17:55:10,32,4,"Beneran enak menu Cappuccino Ice Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
06/01/2026 18:01:26,96,4,"Menurut saya Pisang Coklat ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
06/01/2026 18:28:28,45,5,"Ekstrak kopinya sangat berkualitas, aroma dan keasamannya pas banget"
06/01/2026 19:33:10,24,2,Menu Burnt Sugar ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
06/01/2026 19:51:32,72,2,Kurang sesuai ekspektasi untuk Moody ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
06/01/2026 19:58:04,75,5,Dessert-like dan manisnya pas
06/01/2026 20:14:24,68,4,"cozy dengan kehangatan pas, matcha terasa strong"
07/01/2026 08:28:20,39,2,Rasa dari Donat Polos ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
07/01/2026 08:59:54,20,4,"Gak mengecewakan beli Biru ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
07/01/2026 09:05:03,20,3,"Tidak terlalu istimewa tapi Biru ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
07/01/2026 09:12:59,87,5,Rekomen buat yang mau rasa kopinya lebih premium dan aromatik.
07/01/2026 09:50:10,14,5,"Simpel tapi enak, cocok buat yang suka rasa natural."
07/01/2026 09:51:02,26,3,"Kalau menurut selera saya, Butterscotch Latte (Gedhe) ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
07/01/2026 10:32:49,73,2,Untuk pesanan Nostaltea ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
07/01/2026 10:36:11,75,4,"Pilihan yang tepat beli Not Tiramisu Latte (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
07/01/2026 10:42:50,89,5,"Manis, creamy, vanilla, lembut, besar"
07/01/2026 11:02:22,23,5,"Kualitas Black Rice Hot ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
07/01/2026 14:02:30,71,5,"Unik, pahit dan manis seimbang tapi juga creamy"
07/01/2026 14:35:50,17,4,"Secara keseluruhan Basic Latte Hot Houseblend ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
07/01/2026 15:22:26,50,4,"Pengalaman minum Friendly Coffee Ice ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
07/01/2026 15:48:44,85,5,rasa thai tea yang cukup strong tapi pas dengan susunya
07/01/2026 17:21:15,1,5,Gula arennya memberikan rasa karamel alami yang bikin minuman jadi lebih 'Indonesia' banget
07/01/2026 17:53:55,29,2,Agak kurang cocok dengan Cappuccino Hot Houseblend ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
07/01/2026 18:29:56,25,3,"Cukup standar untuk Butterscotch ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
07/01/2026 19:28:58,81,5,"Teh manis yang ringan banget, gak ninggalin rasa sepet di lidah."
07/01/2026 19:52:02,4,4,Kopi hitam yang aman dan mudah diminum
07/01/2026 19:53:34,89,5,"Sangat merekomendasikan Vanilla Latte (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
07/01/2026 20:25:52,30,5,"Puas pesan Cappuccino Hot Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
08/01/2026 08:48:06,40,3,"Sebenarnya Espresso Arabica On The Rock ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
08/01/2026 09:36:25,39,3,"Rasanya lumayan yang Donat Polos ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
08/01/2026 10:17:44,75,5,Rasa dessert lembut tanpa alkohol.
08/01/2026 10:29:13,77,3,"Walaupun biasa saja, Red Apple ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
08/01/2026 11:25:32,54,4,teh hijau dan susu menyatu dengan baik
08/01/2026 11:35:57,15,4,"Menikmati banget Basic Latte Hot Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
08/01/2026 11:46:38,91,5,"Nutty, creamy, ringan, kopi-susu, besar"
08/01/2026 12:10:23,93,3,"Pas dicoba, menu Croffle ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
08/01/2026 12:14:45,57,4,"Sangat puas dengan Happy Moca Ice ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
08/01/2026 12:59:44,31,5,minuman dingin dengan foam dan susu jadi cocok buat yang suka creamy
08/01/2026 13:26:14,41,4,"Pas nyobain Espresso Arabica Basic Espresso ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
08/01/2026 14:02:13,86,1,Mungkin bisa diperbaiki untuk Thai Tea (Gedhe) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
08/01/2026 15:11:30,13,5,"Lembut, cokelatnya terasa dan enak"
08/01/2026 15:21:59,70,3,"Boleh dicoba untuk Matchapresso ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
08/01/2026 16:17:37,64,5,"Rasa asam lemonnya asli dan sangat menyegarkan tenggorokan. Masukan saya, tambahkan irisan lemon asli sebagai garnish agar aromanya lebih kuat"
08/01/2026 16:46:08,77,5,"Untuk menu Red Apple ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
08/01/2026 16:58:17,96,3,"Biasa saja sih untuk Pisang Coklat ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
08/01/2026 16:59:49,53,4,Perpaduan teh hijau dan susu terasa lembut. Manisnya pas dan tidak eneg.
08/01/2026 17:18:18,94,5,"Lembut, manisnya pas, premium"
08/01/2026 17:56:45,2,5,"Saya suka banget sama Add on Simple Syrup ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
08/01/2026 18:00:48,76,3,"Menurut saya rasa Nutella Meses ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
08/01/2026 18:24:09,56,3,"Secara rasa Happy Moca Hot ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
08/01/2026 18:29:45,58,5,rasa dan wangi dari sirup hazelnut yang nikmat dan membuat segar
08/01/2026 18:36:55,51,1,Sebenarnya berharap lebih untuk Friendly Coffee (Gedhe) ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
08/01/2026 18:50:39,21,4,"Baru pertama coba Biru (Gedhe) ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
08/01/2026 19:29:25,17,2,Kali ini rasanya Basic Latte Hot Houseblend ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
08/01/2026 20:26:09,83,5,"Segar, fruity, asam, ceria, dingin"
08/01/2026 20:48:21,65,4,"Senang sekali sama Lemons ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
09/01/2026 09:03:29,8,4,Dessert coffee yang fun meski agak manis
09/01/2026 10:43:00,67,2,Harapannya sih Matcha Latte Ice ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
09/01/2026 11:32:55,38,3,"Untuk ukuran menu Creamy Klepon ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
09/01/2026 11:38:40,66,5,"Rasa dari Matcha Espresso ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
09/01/2026 12:33:37,52,5,"Minuman green apple tea ini sangat menyegarkan, rasa asam-manisnya pas dan cocok diminum saat cuaca panas."
09/01/2026 12:35:19,74,3,"Cukup oke untuk Not Tiramisu Latte ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
09/01/2026 13:27:17,52,5,"Sensasi sodanya segar, namun rasa sirup apelnya terasa agak artifisial; mungkin bisa ditambahkan potongan apel asli agar lebih premium."
09/01/2026 14:19:32,95,2,"Untuk ukuran harga segini, menu Waffle ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan."
09/01/2026 14:25:05,29,5,Foam tebal dan seimbang rasa kopi dan susunya
09/01/2026 14:53:49,42,5,"Kesan pertama nyoba Espresso Houseblend On The Rock ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
09/01/2026 15:00:21,73,5,"Gula arennya kerasa beda, ada sensasi rasa teh jadul yang enak."
09/01/2026 15:00:46,12,5,"Pesananku kali ini BLACK Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
09/01/2026 15:11:26,20,3,"Pesanan Biru ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
09/01/2026 15:25:34,12,2,Sayangnya BLACK Arabica ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
09/01/2026 16:33:32,65,4,"Cocok banget di lidah untuk Lemons ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
09/01/2026 17:03:48,1,4,"Suka sekali dengan Add on Aren ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
09/01/2026 17:19:38,80,2,Pesanan saya yang Sitrus Cafe ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
09/01/2026 18:53:30,78,2,"Mungkin selera saya berbeda, tapi untuk Red Liquid ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan."
09/01/2026 19:07:37,67,2,Kurang begitu suka dengan Matcha Latte Ice ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
09/01/2026 19:45:28,82,4,Minuman dingin bersoda dengan perpaduan sirup buah tropis segar yang menghadirkan rasa manis dan sedikit asam ini benar-benar memberikan suasana liburan di setiap tegukannya.
09/01/2026 19:59:45,6,4,"Wah, ternyata Americano Hot Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
09/01/2026 20:01:23,33,5,"Bisa dibilang Chamomile ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
09/01/2026 20:57:57,74,4,"Manis dan creamy, cocok sebagai treat"
10/01/2026 08:58:36,52,4,"Beneran enak menu Green Apple ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
10/01/2026 09:00:41,57,5,rasa manis dan creamy yang cocok buat di sore hari
10/01/2026 09:04:24,60,2,Kurang pas rasanya untuk Jasmine Ice ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
10/01/2026 09:09:38,42,3,"Menu Espresso Houseblend On The Rock ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
10/01/2026 09:26:00,46,4,"untuk susu tolong jangan menggunakan susu yang dingin juga, karena untuk minumannya sendiri sudah dingin baik dari es atau yang lain."
10/01/2026 09:39:30,82,5,"Menurut saya Summer ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
10/01/2026 10:14:49,39,3,"Empuk dan ringan, cocok dimakan dengan minuman manis."
10/01/2026 11:52:56,32,4,"Gak mengecewakan beli Cappuccino Ice Arabica ini. Rasanya enak dan beneran memuaskan, kualitasnya terasa."
10/01/2026 12:56:04,82,5,"Tropis, segar, cocok untuk pencinta minuman bersoda."
10/01/2026 12:58:54,38,4,"Aroma pandannya sangat wangi, tapi rasa gula merahnya kadang terlalu sedikit sehingga karakter kleponnya kurang menonjol."
10/01/2026 13:00:23,48,2,Sedikit kecewa dengan Friendly Coffee Ice double shot ini agak kurang sesuai selera saya. Rasanya tidak seperti yang saya harapkan.
10/01/2026 13:50:17,73,5,"Gula aren bikin rasanya klasik dan nyaman, cocok buat pecinta teh tradisional."
10/01/2026 13:58:34,3,3,"Secara keseluruhan untuk Air Mineral ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
10/01/2026 14:23:45,85,5,"Creamy, manis, teh-hitam, klasik, lembut"
10/01/2026 14:57:15,90,3,"Rasa dari WHITE ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
10/01/2026 15:02:34,53,3,"Bagi saya menu Green Thai Tea ini cukup standar. Tidak ada yang spesial, tapi masih bisa dinikmati."
